period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,awayScore,homeScore,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,01:35,18:25,left,missed-shot,564,3,REG,-84.0,3.0,O,wide-left,wrap-around,8478971.0,24.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2495,-84.0,MTL,0.0,8477497.0,,,4,5,5v4,8477021.0,8475760.0,8476856.0,8478408.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Alex Kerfoot,Nick Bjugstad,Matt Dumba,Travis Dermott,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,02:23,17:37,left,hit,567,3,REG,-47.0,-40.0,D,,,,24.0,25.0,,,,1.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2543,-47.0,ARI,1.0,8479442.0,8480018.0,,4,5,4v5,8480855.0,8479442.0,8478474.0,8482655.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Jack McBain,Troy Stecher,Lawson Crouse,J.J. Moser,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,02:59,17:01,left,goal,574,3,REG,-70.0,-3.0,O,,wrist,8478971.0,24.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2579,-70.0,MTL,0.0,8475848.0,8476871.0,8481618.0,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8482087.0,8476469.0,8482111.0,8481058.0,8478133.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Kaiden Guhle,Joel Armia,Justin Barron,Jesse Ylönen,Jake Evans,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,02:59,17:01,left,faceoff,578,3,REG,0.0,0.0,N,,,,24.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2579,0.0,ARI,1.0,8480849.0,8478133.0,,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8482087.0,8476469.0,8482111.0,8481058.0,8478133.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Kaiden Guhle,Joel Armia,Justin Barron,Jesse Ylönen,Jake Evans,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,03:38,16:22,left,blocked-shot,579,3,REG,72.0,7.0,D,,,,24.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2618,72.0,MTL,0.0,8482655.0,8482111.0,,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8482087.0,8476469.0,8482111.0,8481058.0,8478133.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Kaiden Guhle,Joel Armia,Justin Barron,Jesse Ylönen,Jake Evans,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,04:07,15:53,left,blocked-shot,587,3,REG,-39.0,20.0,D,,,,24.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2647,-39.0,ARI,1.0,8480192.0,8479619.0,,5,5,5v5,8477070.0,8479442.0,8479619.0,8482655.0,8483431.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Liam O'Brien,Troy Stecher,Michael Carcone,J.J. Moser,Logan Cooley,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,04:11,15:49,left,blocked-shot,588,3,REG,-82.0,3.0,D,,,,24.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2651,-82.0,ARI,1.0,8475848.0,8479442.0,,5,5,5v5,8477070.0,8479442.0,8479619.0,8482655.0,8483431.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Liam O'Brien,Troy Stecher,Michael Carcone,J.J. Moser,Logan Cooley,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,04:20,15:40,left,shot-on-goal,589,3,REG,-47.0,-39.0,O,,wrist,8478971.0,25.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2660,-47.0,MTL,0.0,8476875.0,,,5,5,5v5,8477070.0,8479442.0,8479619.0,8482655.0,8483431.0,,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,Liam O'Brien,Troy Stecher,Michael Carcone,J.J. Moser,Logan Cooley,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,04:35,15:25,left,missed-shot,593,3,REG,68.0,-3.0,O,above-crossbar,wrist,8474596.0,25.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2675,68.0,ARI,1.0,8477070.0,,,5,5,5v5,8477384.0,8479976.0,8477070.0,8479619.0,8483431.0,,8476875.0,8481618.0,8480192.0,8476871.0,8477497.0,,Josh Brown,Juuso Valimaki,Liam O'Brien,Michael Carcone,Logan Cooley,,Mike Matheson,Alex Newhook,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,04:46,15:14,left,hit,596,3,REG,6.0,40.0,N,,,,25.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2686,6.0,ARI,1.0,8479976.0,8480192.0,,5,5,5v5,8477384.0,8479976.0,8477070.0,8481711.0,8483431.0,,8481618.0,8480192.0,8476871.0,8482964.0,8477497.0,,Josh Brown,Juuso Valimaki,Liam O'Brien,Matias Maccelli,Logan Cooley,,Alex Newhook,Johnathan Kovacevic,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,05:00,15:00,left,takeaway,602,3,REG,-63.0,29.0,O,,,,25.0,25.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2700,-63.0,MTL,0.0,8480018.0,,,5,5,5v5,8477384.0,8479976.0,8475760.0,8481711.0,8478474.0,,8480018.0,8481618.0,8481540.0,8480887.0,8482964.0,,Josh Brown,Juuso Valimaki,Nick Bjugstad,Matias Maccelli,Lawson Crouse,,Nick Suzuki,Alex Newhook,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,05:19,14:41,left,shot-on-goal,605,3,REG,62.0,-19.0,O,,snap,8474596.0,25.0,26.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2719,62.0,ARI,1.0,8478474.0,,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8480018.0,8481618.0,8481540.0,8480887.0,8482964.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Nick Suzuki,Alex Newhook,Cole Caufield,Jordan Harris,Arber Xhekaj,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,05:22,14:38,left,penalty,606,3,REG,62.0,-38.0,D,,,,25.0,26.0,MIN,cross-checking,2.0,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2722,62.0,MTL,0.0,8482964.0,8481711.0,,5,4,4v5,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,05:22,14:38,left,faceoff,610,3,REG,69.0,22.0,O,,,,25.0,26.0,,,,2.0,2.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2722,69.0,ARI,1.0,8480849.0,8478133.0,,5,4,5v4,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,06:07,13:53,left,goal,613,3,REG,83.0,-5.0,O,,wrist,8474596.0,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2767,83.0,ARI,1.0,8477951.0,8483431.0,8479343.0,5,5,5v5,8479976.0,8477021.0,8480855.0,8477070.0,8479442.0,,8476981.0,8483515.0,8482087.0,8482111.0,8478133.0,,Juuso Valimaki,Alex Kerfoot,Jack McBain,Liam O'Brien,Troy Stecher,,Josh Anderson,Juraj Slafkovsky,Kaiden Guhle,Justin Barron,Jake Evans,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,06:07,13:53,left,faceoff,617,3,REG,0.0,0.0,N,,,,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2767,0.0,ARI,1.0,8480855.0,8478133.0,,5,5,5v5,8479976.0,8477021.0,8480855.0,8477070.0,8479442.0,,8476981.0,8483515.0,8482087.0,8482111.0,8478133.0,,Juuso Valimaki,Alex Kerfoot,Jack McBain,Liam O'Brien,Troy Stecher,,Josh Anderson,Juraj Slafkovsky,Kaiden Guhle,Justin Barron,Jake Evans,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,06:52,13:08,left,hit,622,3,REG,18.0,39.0,N,,,,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2812,18.0,MTL,0.0,8483515.0,8477070.0,,5,5,5v5,8475760.0,8476856.0,8478408.0,8477070.0,8481711.0,,8476981.0,8483515.0,8480887.0,8478133.0,8482964.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Liam O'Brien,Matias Maccelli,,Josh Anderson,Juraj Slafkovsky,Jordan Harris,Jake Evans,Arber Xhekaj,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,06:56,13:04,left,faceoff,628,3,REG,0.0,0.0,N,,,,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2816,0.0,ARI,1.0,8475760.0,8477497.0,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,06:56,13:04,left,stoppage,625,3,REG,,,,puck-in-crowd,,,25.0,26.0,,,,2.0,3.0,tv-timeout,2023020153,20232024,2023-11-02,2,Mullett Arena,2816,,,,,,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,07:09,12:51,left,missed-shot,629,3,REG,-32.0,33.0,O,wide-right,wrist,8478971.0,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2829,-32.0,MTL,0.0,8480887.0,,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,07:42,12:18,left,missed-shot,633,3,REG,-65.0,22.0,O,wide-right,wrist,8478971.0,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2862,-65.0,MTL,0.0,8481540.0,,,5,5,5v5,8477951.0,8475760.0,8476856.0,8480434.0,8481711.0,,8475848.0,8481540.0,8480887.0,8482964.0,8477497.0,,Nick Schmaltz,Nick Bjugstad,Matt Dumba,Sean Durzi,Matias Maccelli,,Brendan Gallagher,Cole Caufield,Jordan Harris,Arber Xhekaj,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,07:59,12:01,left,takeaway,634,3,REG,-46.0,-9.0,O,,,,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2879,-46.0,MTL,0.0,8481540.0,,,5,5,5v5,8477951.0,8475760.0,8476856.0,8480434.0,8481711.0,,8475848.0,8481540.0,8480887.0,8482964.0,8477497.0,,Nick Schmaltz,Nick Bjugstad,Matt Dumba,Sean Durzi,Matias Maccelli,,Brendan Gallagher,Cole Caufield,Jordan Harris,Arber Xhekaj,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,08:01,11:59,left,delayed-penalty,637,3,REG,,,,,,,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2881,,ARI,1.0,,,,5,5,5v5,8477951.0,8475760.0,8476856.0,8480849.0,8480434.0,,8481618.0,8481540.0,8480887.0,8482964.0,8477497.0,,Nick Schmaltz,Nick Bjugstad,Matt Dumba,Barrett Hayton,Sean Durzi,,Alex Newhook,Cole Caufield,Jordan Harris,Arber Xhekaj,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,08:42,11:18,left,penalty,644,3,REG,-38.0,15.0,D,,,,25.0,26.0,MIN,tripping,2.0,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2922,-38.0,ARI,1.0,8481711.0,8481540.0,,4,5,4v5,8477021.0,8475760.0,8476856.0,8478408.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Alex Kerfoot,Nick Bjugstad,Matt Dumba,Travis Dermott,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,08:42,11:18,left,faceoff,648,3,REG,-69.0,-22.0,O,,,,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2922,-69.0,MTL,0.0,8477497.0,8475760.0,,4,5,5v4,8477021.0,8475760.0,8476856.0,8478408.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Alex Kerfoot,Nick Bjugstad,Matt Dumba,Travis Dermott,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,08:59,11:01,left,missed-shot,649,3,REG,73.0,1.0,O,high-and-wide-right,wrist,8474596.0,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,2939,73.0,ARI,1.0,8475760.0,,,4,5,4v5,8477021.0,8475760.0,8476856.0,8478408.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Alex Kerfoot,Nick Bjugstad,Matt Dumba,Travis Dermott,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,10:00,10:00,left,blocked-shot,659,3,REG,-74.0,5.0,D,,,,25.0,26.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3000,-74.0,ARI,1.0,8476871.0,8479442.0,,4,5,4v5,8477021.0,8480855.0,8479442.0,8482655.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Alex Kerfoot,Jack McBain,Troy Stecher,J.J. Moser,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,10:02,09:58,left,shot-on-goal,660,3,REG,-72.0,-42.0,D,,wrist,8474596.0,25.0,27.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3002,-72.0,ARI,1.0,8479442.0,,,4,5,4v5,8477021.0,8480855.0,8479442.0,8482655.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Alex Kerfoot,Jack McBain,Troy Stecher,J.J. Moser,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,10:17,09:43,left,stoppage,664,3,REG,,,,offside,,,25.0,27.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3017,,,,,,,4,5,4v5,8475760.0,8476856.0,8478408.0,8478474.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Lawson Crouse,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,10:17,09:43,left,faceoff,666,3,REG,-20.0,-22.0,N,,,,25.0,27.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3017,-20.0,ARI,1.0,8475760.0,8476871.0,,4,5,4v5,8475760.0,8476856.0,8478408.0,8478474.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Lawson Crouse,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,10:42,09:18,left,blocked-shot,669,3,REG,-47.0,0.0,D,,,,25.0,27.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3042,-47.0,ARI,1.0,8480192.0,8475760.0,,5,5,5v5,8475760.0,8476856.0,8478408.0,8481711.0,8478474.0,,8475848.0,8481618.0,8483515.0,8480192.0,8476871.0,,Nick Bjugstad,Matt Dumba,Travis Dermott,Matias Maccelli,Lawson Crouse,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Tanner Pearson,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,10:47,09:13,left,stoppage,670,3,REG,,,,puck-in-benches,,,25.0,27.0,,,,2.0,3.0,tv-timeout,2023020153,20232024,2023-11-02,2,Mullett Arena,3047,,,,,,,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,10:47,09:13,left,faceoff,673,3,REG,-69.0,22.0,D,,,,25.0,27.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3047,-69.0,ARI,1.0,8480849.0,8480018.0,,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,11:00,09:00,left,hit,674,3,REG,-23.0,-38.0,N,,,,25.0,27.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3060,-23.0,MTL,0.0,8481540.0,8480434.0,,5,5,5v5,8477951.0,8479343.0,8480849.0,8480434.0,8482655.0,,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,J.J. Moser,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,11:16,08:44,left,penalty,676,3,REG,98.0,-4.0,D,,,,25.0,27.0,MIN,holding,2.0,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3076,98.0,MTL,0.0,8482111.0,8479343.0,,5,4,4v5,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,11:16,08:44,left,faceoff,680,3,REG,69.0,22.0,D,,,,25.0,27.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3076,69.0,MTL,0.0,8478133.0,8480849.0,,5,4,4v5,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,11:46,08:14,left,shot-on-goal,681,3,REG,79.0,-24.0,O,,wrist,8474596.0,25.0,28.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3106,79.0,ARI,1.0,8479343.0,,,5,4,5v4,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,11:48,08:12,left,faceoff,684,3,REG,69.0,-22.0,D,,,,25.0,28.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3108,69.0,MTL,0.0,8477497.0,8477951.0,,5,4,4v5,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476871.0,8477497.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,11:48,08:12,left,stoppage,682,3,REG,,,,puck-in-crowd,,,25.0,28.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3108,,,,,,,5,4,5v4,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476871.0,8477497.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,12:20,07:40,left,blocked-shot,685,3,REG,61.0,7.0,D,,,,25.0,28.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3140,61.0,MTL,0.0,8483431.0,8480192.0,,5,4,4v5,8477951.0,8479343.0,8480849.0,8480434.0,8483431.0,,8476875.0,8480192.0,8476871.0,8477497.0,,,Nick Schmaltz,Clayton Keller,Barrett Hayton,Sean Durzi,Logan Cooley,,Mike Matheson,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,12:21,07:39,left,stoppage,686,3,REG,,,,puck-in-netting,,,25.0,28.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3141,,,,,,,5,4,5v4,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8476469.0,8480887.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Joel Armia,Jordan Harris,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,12:21,07:39,left,faceoff,689,3,REG,69.0,22.0,O,,,,25.0,28.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3141,69.0,ARI,1.0,8478474.0,8478133.0,,5,4,5v4,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8476469.0,8480887.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Joel Armia,Jordan Harris,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,12:35,07:25,left,blocked-shot,690,3,REG,57.0,12.0,D,,,,25.0,28.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3155,57.0,MTL,0.0,8481711.0,8478133.0,,5,4,4v5,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8476469.0,8480887.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Joel Armia,Jordan Harris,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,12:41,07:19,left,shot-on-goal,691,3,REG,42.0,-12.0,O,,wrist,8474596.0,25.0,29.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3161,42.0,ARI,1.0,8479976.0,,,5,4,5v4,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8476469.0,8480887.0,8478133.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Joel Armia,Jordan Harris,Jake Evans,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,12:42,07:18,left,stoppage,692,3,REG,,,,goalie-stopped-after-sog,,,25.0,29.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3162,,,,,,,5,4,5v4,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8480887.0,8478133.0,8477497.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Jordan Harris,Jake Evans,Sean Monahan,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
3,12:42,07:18,left,faceoff,694,3,REG,69.0,-22.0,D,,,,25.0,29.0,,,,2.0,3.0,,2023020153,20232024,2023-11-02,2,Mullett Arena,3162,69.0,MTL,0.0,8477497.0,8475760.0,,5,4,4v5,8479976.0,8475760.0,8479619.0,8481711.0,8478474.0,,8482087.0,8480887.0,8478133.0,8477497.0,,,Juuso Valimaki,Nick Bjugstad,Michael Carcone,Matias Maccelli,Lawson Crouse,,Kaiden Guhle,Jordan Harris,Jake Evans,Sean Monahan,,,8478971.0,8474596.0,Connor Ingram,Jake Allen
