period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,07:12,12:48,right,blocked-shot,101,1,REG,68.0,0.0,D,,,,3.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,432,MTL,1.0,8477495.0,8475233.0,,4,5,4v5,8476875.0,8481058.0,8475233.0,8476871.0,,,8477495.0,8477987.0,8482117.0,8470621.0,8484144.0,,Mike Matheson,Jesse Ylönen,David Savard,Tanner Pearson,,,Seth Jones,Ryan Donato,Lukas Reichel,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-68.0,-0.0
1,07:13,12:47,right,delayed-penalty,102,1,REG,,,,,,,3.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,433,MTL,1.0,,,,4,5,4v5,8476875.0,8481058.0,8475233.0,8476871.0,,,8477495.0,8477987.0,8482117.0,8470621.0,8484144.0,,Mike Matheson,Jesse Ylönen,David Savard,Tanner Pearson,,,Seth Jones,Ryan Donato,Lukas Reichel,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,,
1,07:24,12:36,right,penalty,104,1,REG,62.0,-8.0,D,,,,3.0,9.0,MIN,high-sticking,2.0,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,444,MTL,1.0,8481058.0,8477987.0,,3,5,3v5,8476875.0,8475233.0,8477497.0,,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,David Savard,Sean Monahan,,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-62.0,8.0
1,07:24,12:36,right,faceoff,108,1,REG,69.0,-22.0,D,,,,3.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,444,MTL,1.0,8477497.0,8477987.0,,3,5,3v5,8476875.0,8475233.0,8477497.0,,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,David Savard,Sean Monahan,,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-69.0,22.0
1,07:26,12:34,right,giveaway,109,1,REG,63.0,-4.0,D,,,,3.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,446,MTL,1.0,8475233.0,,,3,5,3v5,8476875.0,8475233.0,8477497.0,,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,David Savard,Sean Monahan,,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-63.0,4.0
1,07:27,12:33,right,blocked-shot,110,1,REG,74.0,0.0,D,,,,3.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,447,MTL,1.0,8484144.0,8475233.0,,3,5,3v5,8476875.0,8475233.0,8477497.0,,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,David Savard,Sean Monahan,,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-74.0,-0.0
1,07:43,12:17,right,shot-on-goal,111,1,REG,84.0,5.0,O,,wrist,8478470.0,4.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,463,CHI,0.0,8474870.0,,,3,5,5v3,8476875.0,8475233.0,8477497.0,,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,David Savard,Sean Monahan,,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,84.0,5.0
1,07:44,12:16,right,shot-on-goal,112,1,REG,84.0,6.0,O,,wrist,8478470.0,5.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,464,CHI,0.0,8474870.0,,,3,5,5v3,8476875.0,8475233.0,8477497.0,,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,David Savard,Sean Monahan,,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,84.0,6.0
1,07:52,12:08,right,giveaway,113,1,REG,41.0,39.0,D,,,,5.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,472,MTL,1.0,8475233.0,,,3,5,3v5,8476875.0,8475233.0,8477497.0,,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,David Savard,Sean Monahan,,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-41.0,-39.0
1,08:09,11:51,right,blocked-shot,116,1,REG,78.0,-2.0,D,,,,5.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,489,MTL,1.0,8484144.0,8475233.0,,4,5,4v5,8476875.0,8482087.0,8475233.0,8477497.0,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,Kaiden Guhle,David Savard,Sean Monahan,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-78.0,2.0
1,08:09,11:51,right,missed-shot,115,1,REG,79.0,1.0,O,wide-left,tip-in,8478470.0,5.0,9.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,489,CHI,0.0,8470621.0,,,4,5,5v4,8476875.0,8482087.0,8475233.0,8477497.0,,,8477495.0,8477987.0,8474870.0,8470621.0,8484144.0,,Mike Matheson,Kaiden Guhle,David Savard,Sean Monahan,,,Seth Jones,Ryan Donato,Tyler Johnson,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,79.0,1.0
1,08:32,11:28,right,shot-on-goal,122,1,REG,-82.0,6.0,O,,wrist,8475852.0,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,512,MTL,1.0,8481093.0,,,4,5,4v5,8480192.0,8481093.0,8480887.0,8478133.0,,,8477987.0,8479390.0,8483466.0,8470621.0,8484144.0,,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,,,Ryan Donato,Taylor Raddysh,Kevin Korchinski,Corey Perry,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,82.0,-6.0
1,08:54,11:06,right,missed-shot,124,1,REG,37.0,-8.0,O,wide-right,wrist,8478470.0,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,534,CHI,0.0,8484144.0,,,4,5,5v4,8480192.0,8481093.0,8480887.0,8478133.0,,,8477987.0,8479390.0,8473422.0,8483466.0,8484144.0,,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,,,Ryan Donato,Taylor Raddysh,Nick Foligno,Kevin Korchinski,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,37.0,-8.0
1,08:55,11:05,right,stoppage,125,1,REG,,,,goalie-stopped-after-sog,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,535,,,,,,4,5,4v5,8482087.0,8480192.0,8476871.0,8477497.0,,,8479390.0,8473422.0,8482117.0,8483466.0,8476960.0,,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,,Taylor Raddysh,Nick Foligno,Lukas Reichel,Kevin Korchinski,Andreas Athanasiou,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,,
1,08:55,11:05,right,faceoff,128,1,REG,69.0,-22.0,O,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,535,CHI,0.0,8473422.0,8477497.0,,4,5,5v4,8482087.0,8480192.0,8476871.0,8477497.0,,,8479390.0,8473422.0,8482117.0,8483466.0,8476960.0,,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,,Taylor Raddysh,Nick Foligno,Lukas Reichel,Kevin Korchinski,Andreas Athanasiou,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,69.0,-22.0
1,09:21,10:39,right,blocked-shot,129,1,REG,73.0,1.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,561,MTL,1.0,8473422.0,8482087.0,,4,5,4v5,8482087.0,8480192.0,8476871.0,8477497.0,,,8479390.0,8473422.0,8482117.0,8483466.0,8476960.0,,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,,Taylor Raddysh,Nick Foligno,Lukas Reichel,Kevin Korchinski,Andreas Athanasiou,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-73.0,-1.0
1,09:31,10:29,right,hit,131,1,REG,95.0,-19.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,571,MTL,1.0,8482087.0,8476960.0,,5,5,5v5,8482087.0,8480192.0,8481058.0,8476871.0,8477497.0,,8479390.0,8473422.0,8482117.0,8483466.0,8476960.0,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Tanner Pearson,Sean Monahan,,Taylor Raddysh,Nick Foligno,Lukas Reichel,Kevin Korchinski,Andreas Athanasiou,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-95.0,19.0
1,09:56,10:04,right,hit,140,1,REG,16.0,0.0,N,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,596,CHI,0.0,8481147.0,8480018.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,16.0,0.0
1,10:04,09:56,right,hit,141,1,REG,91.0,-27.0,O,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,604,CHI,0.0,8481147.0,8480018.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,91.0,-27.0
1,10:21,09:39,right,blocked-shot,142,1,REG,74.0,0.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,621,MTL,1.0,8476473.0,8482964.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-74.0,-0.0
1,10:46,09:14,right,hit,143,1,REG,-88.0,-35.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,646,CHI,0.0,8479383.0,8480018.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-88.0,-35.0
1,10:46,09:14,right,hit,144,1,REG,-85.0,36.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,646,CHI,0.0,8481568.0,8480887.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-85.0,36.0
1,10:51,09:09,right,hit,145,1,REG,-97.0,-16.0,O,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,651,MTL,1.0,8480018.0,8476473.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,97.0,16.0
1,10:56,09:04,right,blocked-shot,146,1,REG,-79.0,1.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,656,CHI,0.0,8482964.0,8481568.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-79.0,1.0
1,11:04,08:56,right,blocked-shot,147,1,REG,-52.0,3.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,664,CHI,0.0,8482964.0,8481147.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480887.0,8482964.0,,8476473.0,8479383.0,8481147.0,8480252.0,8481568.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Jordan Harris,Arber Xhekaj,,Connor Murphy,Boris Katchouk,Reese Johnson,Cole Guttman,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-52.0,3.0
1,11:14,08:46,right,penalty,151,1,REG,-89.0,35.0,O,,,,5.0,10.0,MIN,roughing,2.0,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,674,MTL,1.0,8476981.0,8476473.0,,5,4,5v4,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,8477495.0,8477450.0,8473422.0,8475797.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,Seth Jones,Jason Dickinson,Nick Foligno,Jarred Tinordi,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,89.0,-35.0
1,11:14,08:46,right,penalty,153,1,REG,-87.0,34.0,D,,,,5.0,10.0,MIN,roughing,2.0,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,674,CHI,0.0,8476473.0,8476981.0,,5,4,4v5,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,8477495.0,8477450.0,8473422.0,8475797.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,Seth Jones,Jason Dickinson,Nick Foligno,Jarred Tinordi,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-87.0,34.0
1,11:14,08:46,right,stoppage,148,1,REG,,,,tv-timeout,,,5.0,10.0,,,,tv-timeout,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,674,,,,,,5,4,5v4,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,8477495.0,8477450.0,8473422.0,8475797.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,Seth Jones,Jason Dickinson,Nick Foligno,Jarred Tinordi,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,,
1,11:14,08:46,right,penalty,149,1,REG,-94.0,28.0,D,,,,5.0,10.0,MIN,boarding,2.0,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,674,CHI,0.0,8481568.0,8481540.0,,5,4,4v5,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,8477495.0,8477450.0,8473422.0,8475797.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,Seth Jones,Jason Dickinson,Nick Foligno,Jarred Tinordi,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-94.0,28.0
1,11:14,08:46,right,faceoff,157,1,REG,-20.0,22.0,N,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,674,MTL,1.0,8480018.0,8477450.0,,5,4,5v4,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,8477495.0,8477450.0,8473422.0,8475797.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,Seth Jones,Jason Dickinson,Nick Foligno,Jarred Tinordi,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,20.0,-22.0
1,11:55,08:05,right,hit,160,1,REG,-81.0,38.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,715,CHI,0.0,8479383.0,8481523.0,,5,4,4v5,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,8477495.0,8479390.0,8479383.0,8475797.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,Seth Jones,Taylor Raddysh,Boris Katchouk,Jarred Tinordi,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-81.0,38.0
1,12:25,07:35,right,blocked-shot,161,1,REG,-66.0,17.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,745,CHI,0.0,8481540.0,8479390.0,,5,4,4v5,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,8477495.0,8479390.0,8479383.0,8475797.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,Seth Jones,Taylor Raddysh,Boris Katchouk,Jarred Tinordi,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-66.0,17.0
1,12:26,07:34,right,stoppage,162,1,REG,,,,puck-in-netting,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,746,,,,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8481058.0,8482964.0,,8477495.0,8477450.0,8473422.0,8482176.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Jesse Ylönen,Arber Xhekaj,,Seth Jones,Jason Dickinson,Nick Foligno,Wyatt Kaiser,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,,
1,12:26,07:34,right,faceoff,165,1,REG,-69.0,22.0,O,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,746,MTL,1.0,8481618.0,8477450.0,,5,4,5v4,8475848.0,8481618.0,8483515.0,8481058.0,8482964.0,,8477495.0,8477450.0,8473422.0,8482176.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Jesse Ylönen,Arber Xhekaj,,Seth Jones,Jason Dickinson,Nick Foligno,Wyatt Kaiser,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,69.0,-22.0
1,12:41,07:19,right,hit,167,1,REG,-20.0,41.0,N,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,761,CHI,0.0,8477450.0,8481058.0,,5,4,4v5,8475848.0,8481618.0,8483515.0,8481058.0,8482964.0,,8477450.0,8473422.0,8482176.0,8483466.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Jesse Ylönen,Arber Xhekaj,,Jason Dickinson,Nick Foligno,Wyatt Kaiser,Kevin Korchinski,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-20.0,41.0
1,12:48,07:12,right,giveaway,168,1,REG,-37.0,30.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,768,CHI,0.0,8483466.0,,,5,4,4v5,8475848.0,8481618.0,8483515.0,8481058.0,8482964.0,,8477450.0,8473422.0,8482176.0,8483466.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Jesse Ylönen,Arber Xhekaj,,Jason Dickinson,Nick Foligno,Wyatt Kaiser,Kevin Korchinski,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-37.0,30.0
1,13:02,06:58,right,stoppage,169,1,REG,,,,puck-in-crowd,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,782,,,,,,5,4,5v4,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,8477450.0,8473422.0,8475797.0,8482176.0,,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Wyatt Kaiser,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,,
1,13:02,06:58,right,faceoff,172,1,REG,-69.0,22.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,782,CHI,0.0,8477450.0,8481618.0,,5,4,4v5,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,8477450.0,8473422.0,8475797.0,8482176.0,,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Wyatt Kaiser,,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-69.0,22.0
1,13:15,06:45,right,hit,174,1,REG,-19.0,42.0,N,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,795,CHI,0.0,8475797.0,8481523.0,,5,5,5v5,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,8477450.0,8473422.0,8475797.0,8482176.0,8481568.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Wyatt Kaiser,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-19.0,42.0
1,13:17,06:43,right,hit,175,1,REG,-68.0,42.0,D,,,,5.0,10.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,797,CHI,0.0,8482176.0,8481618.0,,5,5,5v5,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,8477450.0,8473422.0,8475797.0,8482176.0,8481568.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Wyatt Kaiser,Alex Vlasic,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-68.0,42.0
1,13:39,06:21,right,shot-on-goal,183,1,REG,-79.0,6.0,O,,wrist,8475852.0,5.0,11.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,819,MTL,1.0,8477497.0,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8477495.0,8482117.0,8483466.0,8476960.0,8484144.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Seth Jones,Lukas Reichel,Kevin Korchinski,Andreas Athanasiou,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,79.0,-6.0
1,13:58,06:02,right,missed-shot,185,1,REG,-33.0,-34.0,O,wide-right,slap,8475852.0,5.0,11.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,838,MTL,1.0,8477497.0,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8476871.0,8477497.0,,8477495.0,8482117.0,8483466.0,8476960.0,8484144.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Seth Jones,Lukas Reichel,Kevin Korchinski,Andreas Athanasiou,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,33.0,34.0
1,15:08,04:52,right,blocked-shot,199,1,REG,-67.0,-12.0,D,,,,5.0,11.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,908,CHI,0.0,8482964.0,8480252.0,,5,5,5v5,8481093.0,8480887.0,8481058.0,8478133.0,8482964.0,,8477495.0,8477987.0,8475797.0,8481147.0,8480252.0,,Rafael Harvey-Pinard,Jordan Harris,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Seth Jones,Ryan Donato,Jarred Tinordi,Reese Johnson,Cole Guttman,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,-67.0,-12.0
1,15:43,04:17,right,shot-on-goal,206,1,REG,29.0,-9.0,O,,snap,8478470.0,6.0,11.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,943,CHI,0.0,8476960.0,,,5,5,5v5,8480018.0,8481540.0,8480887.0,8482964.0,8477497.0,,8482117.0,8482176.0,8483466.0,8476960.0,8474870.0,,Nick Suzuki,Cole Caufield,Jordan Harris,Arber Xhekaj,Sean Monahan,,Lukas Reichel,Wyatt Kaiser,Kevin Korchinski,Andreas Athanasiou,Tyler Johnson,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,29.0,-9.0
1,16:13,03:47,right,shot-on-goal,208,1,REG,32.0,-29.0,O,,slap,8478470.0,7.0,11.0,,,,,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,973,CHI,0.0,8474870.0,,,5,5,5v5,8480018.0,8482087.0,8480887.0,8482964.0,8477497.0,,8482117.0,8482176.0,8483466.0,8476960.0,8474870.0,,Nick Suzuki,Kaiden Guhle,Jordan Harris,Arber Xhekaj,Sean Monahan,,Lukas Reichel,Wyatt Kaiser,Kevin Korchinski,Andreas Athanasiou,Tyler Johnson,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,32.0,-29.0
1,16:14,03:46,right,stoppage,209,1,REG,,,,goalie-stopped-after-sog,,,7.0,11.0,,,,tv-timeout,0.0,0.0,2023020024,20232024,2023-10-14,2,Centre Bell,974,,,,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8477495.0,8477987.0,8479390.0,8481568.0,8484144.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Seth Jones,Ryan Donato,Taylor Raddysh,Alex Vlasic,Connor Bedard,,8478470.0,8475852.0,Sam Montembeault,Petr Mrazek,,
